Date,DXY_Open,DXY_High,DXY_Low,DXY_Close,DXY_Adj_Close,USDCAD_Open,USDCAD_High,USDCAD_Low,USDCAD_Close,USDCAD_Tick_Volume,REAINTRATREARAT10Y,TOTBKCR,Consumer_Price_Index_Monthly_Change,Consumer_Price_Index_All_Urban_Consumers,Continued_Claims,Delinquency_Rate,Combined_Open,Combined_High,Combined_Low,Combined_Close,Combined_Adj_Close,Federal_Funds_Rate,Gross_Domestic_Product,Owners_Equity_Real_Estate,Inflation_Consumer_Prices,M1_Money_Stock,M2_Money_Stock,Unemployment_Level,MEDCPIM158SFRBCLE,PSAVERT,RHEACBW027SBOG_x,RHEACBW027SBOG_y,GDPC1
2008-10-31,84.959999,86.199997,84.849998,85.629997,85.629997,1.2005,1.2375,1.1941,1.2123,24020.0,1.48506331,9239.2959,-1.01013332845789,216.995,3823000.0,5.64,84.959999,86.199997,84.849998,85.629997,85.629997,0.22,14608.208,10347.53,2.18802719697358,1514.2,7892.9,10074.0,2.20171024216991,5.2,579.2151,579.2151,15366.607
2008-11-03,85.809998,86.629997,84.900002,86.349998,86.349998,1.211,1.2114,1.1783,1.1812,12616.0,1.48506331,9239.2959,-1.01013332845789,216.995,3928000.0,5.64,85.809998,86.629997,84.900002,86.349998,86.349998,0.23,14608.208,10347.53,2.18802719697358,1557.0,7939.3,10074.0,2.20171024216991,5.2,579.2151,579.2151,15366.607
2008-11-04,86.440002,86.900002,84.300003,84.779999,84.779999,1.1807,1.1892,1.1473,1.1494,11533.0,1.48506331,9239.2959,-1.01013332845789,216.995,3928000.0,5.64,86.440002,86.900002,84.300003,84.779999,84.779999,0.23,14608.208,10347.53,2.18802719697358,1557.0,7939.3,10074.0,2.20171024216991,5.2,579.2151,579.2151,15366.607
2008-11-05,84.519997,85.580002,83.900002,84.610001,84.610001,1.149,1.1696,1.1464,1.1696,13573.0,1.48506331,9167.1845,-1.01013332845789,216.995,3928000.0,5.64,84.519997,85.580002,83.900002,84.610001,84.610001,0.23,14608.208,10347.53,2.18802719697358,1557.0,7939.3,10074.0,2.20171024216991,5.2,580.5652,580.5652,15366.607
2008-11-06,84.980003,86.290001,84.830002,85.889999,85.889999,1.1694,1.1983,1.1612,1.1973,14993.0,1.48506331,9167.1845,-1.01013332845789,216.995,3928000.0,5.64,84.980003,86.290001,84.830002,85.889999,85.889999,0.23,14608.208,10347.53,2.18802719697358,1557.0,7939.3,10074.0,2.20171024216991,5.2,580.5652,580.5652,15366.607
2008-11-07,86.239998,86.349998,85.339996,85.910004,85.910004,1.1971,1.2022,1.1669,1.1891,17681.0,1.48506331,9167.1845,-1.01013332845789,216.995,3928000.0,5.64,86.239998,86.349998,85.339996,85.910004,85.910004,0.27,14608.208,10347.53,2.18802719697358,1557.0,7939.3,10074.0,2.20171024216991,5.2,580.5652,580.5652,15366.607
2008-11-10,85.68,86.129997,85.059998,85.910004,85.910004,1.1817,1.199,1.1659,1.1948,13598.0,1.48506331,9167.1845,-1.01013332845789,216.995,4011000.0,5.64,85.68,86.129997,85.059998,85.910004,85.910004,0.29,14608.208,10347.53,2.18802719697358,1460.2,7976.4,10074.0,2.20171024216991,5.2,580.5652,580.5652,15366.607
2008-11-11,85.919998,87.279999,85.690002,87.07,87.07,1.1946,1.2098,1.189,1.2065,10468.0,1.48506331,9167.1845,-1.01013332845789,216.995,4011000.0,5.64,85.919998,87.279999,85.690002,87.07,87.07,0.29,14608.208,10347.53,2.18802719697358,1460.2,7976.4,10074.0,2.20171024216991,5.2,580.5652,580.5652,15366.607
2008-11-12,87.07,87.790001,86.629997,87.470001,87.470001,1.2064,1.2409,1.1984,1.2398,15441.0,1.48506331,9152.6704,-1.01013332845789,216.995,4011000.0,5.64,87.07,87.790001,86.629997,87.470001,87.470001,0.35,14608.208,10347.53,2.18802719697358,1460.2,7976.4,10074.0,2.20171024216991,5.2,581.3486,581.3486,15366.607
2008-11-13,87.629997,88.150002,86.129997,86.940002,86.940002,1.2393,1.2445,1.2091,1.2103,17380.0,1.48506331,9152.6704,-1.01013332845789,216.995,4011000.0,5.64,87.629997,88.150002,86.129997,86.940002,86.940002,0.35,14608.208,10347.53,2.18802719697358,1460.2,7976.4,10074.0,2.20171024216991,5.2,581.3486,581.3486,15366.607
2008-11-14,86.339996,87.449997,86.339996,86.360001,86.360001,1.2105,1.2368,1.2104,1.2368,18070.0,1.48506331,9152.6704,-1.01013332845789,216.995,4011000.0,5.64,86.339996,87.449997,86.339996,86.360001,86.360001,0.34,14608.208,10347.53,2.18802719697358,1460.2,7976.4,10074.0,2.20171024216991,5.2,581.3486,581.3486,15366.607
2008-11-17,87.57,87.790001,86.489998,86.809998,86.809998,1.2381,1.2422,1.2109,1.2293,15719.0,1.48506331,9152.6704,-1.01013332845789,216.995,4002000.0,5.64,87.57,87.790001,86.489998,86.809998,86.809998,0.37,14608.208,10347.53,2.18802719697358,1473.9,8014.3,10074.0,2.20171024216991,5.2,581.3486,581.3486,15366.607
2008-11-18,86.889999,87.440002,86.779999,87.370003,87.370003,1.2292,1.2385,1.2177,1.2321,14411.0,1.48506331,9152.6704,-1.01013332845789,216.995,4002000.0,5.64,86.889999,87.440002,86.779999,87.370003,87.370003,0.38,14608.208,10347.53,2.18802719697358,1473.9,8014.3,10074.0,2.20171024216991,5.2,581.3486,581.3486,15366.607
2008-11-19,87.089996,87.889999,86.139999,87.309998,87.309998,1.2316,1.2551,1.2282,1.2531,12433.0,1.48506331,9054.4175,-1.01013332845789,216.995,4002000.0,5.64,87.089996,87.889999,86.139999,87.309998,87.309998,0.38,14608.208,10347.53,2.18802719697358,1473.9,8014.3,10074.0,2.20171024216991,5.2,582.7559,582.7559,15366.607
2008-11-20,87.75,88.339996,87.419998,87.970001,87.970001,1.2535,1.2976,1.2526,1.296,14923.0,1.48506331,9054.4175,-1.01013332845789,216.995,4002000.0,5.64,87.75,88.339996,87.419998,87.970001,87.970001,0.49,14608.208,10347.53,2.18802719697358,1473.9,8014.3,10074.0,2.20171024216991,5.2,582.7559,582.7559,15366.607
2008-11-21,88.25,88.459999,87.230003,88.190002,88.190002,1.2971,1.2983,1.2666,1.2666,14134.0,1.48506331,9054.4175,-1.01013332845789,216.995,4002000.0,5.64,88.25,88.459999,87.230003,88.190002,88.190002,0.57,14608.208,10347.53,2.18802719697358,1473.9,8014.3,10074.0,2.20171024216991,5.2,582.7559,582.7559,15366.607
2008-11-24,87.610001,87.709999,85.68,86.080002,86.080002,1.2664,1.2773,1.2239,1.2308,14572.0,1.48506331,9054.4175,-1.01013332845789,216.995,4095000.0,5.64,87.610001,87.709999,85.68,86.080002,86.080002,0.62,14608.208,10347.53,2.18802719697358,1533.6,8003.8,10074.0,2.20171024216991,5.2,582.7559,582.7559,15366.607
2008-11-25,85.769997,86.43,84.709999,85.0,85.0,1.2309,1.2478,1.2125,1.2288,15707.0,1.48506331,9054.4175,-1.01013332845789,216.995,4095000.0,5.64,85.769997,86.43,84.709999,85.0,85.0,0.59,14608.208,10347.53,2.18802719697358,1533.6,8003.8,10074.0,2.20171024216991,5.2,582.7559,582.7559,15366.607
2008-11-26,84.959999,86.110001,84.900002,85.669998,85.669998,1.2287,1.2411,1.2159,1.232,12751.0,1.48506331,9076.1222,-1.01013332845789,216.995,4095000.0,5.64,84.959999,86.110001,84.900002,85.669998,85.669998,0.53,14608.208,10347.53,2.18802719697358,1533.6,8003.8,10074.0,2.20171024216991,5.2,584.7487,584.7487,15366.607
2008-11-28,85.599998,86.839996,85.309998,86.519997,86.519997,1.2318,1.2466,1.231,1.2394,15781.0,1.48506331,9076.1222,-1.01013332845789,216.995,4095000.0,5.64,85.599998,86.839996,85.309998,86.519997,86.519997,0.52,14608.208,10347.53,2.18802719697358,1533.6,8003.8,10074.0,2.20171024216991,5.2,584.7487,584.7487,15366.607
2008-12-01,86.43,87.32,86.419998,86.720001,86.720001,1.2368,1.2511,1.2304,1.2468,11243.0,0.97537985,9076.1222,-1.03424738142875,211.398,4447000.0,5.64,86.43,87.32,86.419998,86.720001,86.720001,0.52,14608.208,10347.53,2.18802719697358,1580.4,8090.7,11286.0,0.3634841508005421,6.2,584.7487,584.7487,15366.607
2008-12-02,87.169998,87.309998,86.269997,86.699997,86.699997,1.247,1.2579,1.2381,1.2486,11320.0,0.97537985,9076.1222,-1.03424738142875,211.398,4447000.0,5.64,87.169998,87.309998,86.269997,86.699997,86.699997,0.47,14608.208,10347.53,2.18802719697358,1580.4,8090.7,11286.0,0.3634841508005421,6.2,584.7487,584.7487,15366.607
2008-12-03,86.620003,87.269997,86.489998,87.029999,87.029999,1.2487,1.2667,1.2467,1.2525,10691.0,0.97537985,9063.6522,-1.03424738142875,211.398,4447000.0,5.64,86.620003,87.269997,86.489998,87.029999,87.029999,0.36,14608.208,10347.53,2.18802719697358,1580.4,8090.7,11286.0,0.3634841508005421,6.2,586.3306,586.3306,15366.607
2008-12-04,86.730003,87.699997,86.099998,86.440002,86.440002,1.2524,1.2798,1.2515,1.2771,13473.0,0.97537985,9063.6522,-1.03424738142875,211.398,4447000.0,5.64,86.730003,87.699997,86.099998,86.440002,86.440002,0.2,14608.208,10347.53,2.18802719697358,1580.4,8090.7,11286.0,0.3634841508005421,6.2,586.3306,586.3306,15366.607
2008-12-05,86.610001,87.489998,86.400002,87.120003,87.120003,1.277,1.3004,1.2656,1.2705,12239.0,0.97537985,9063.6522,-1.03424738142875,211.398,4447000.0,5.64,86.610001,87.489998,86.400002,87.120003,87.120003,0.12,14608.208,10347.53,2.18802719697358,1580.4,8090.7,11286.0,0.3634841508005421,6.2,586.3306,586.3306,15366.607
2008-12-08,86.870003,86.910004,85.470001,85.559998,85.559998,1.2737,1.2752,1.2446,1.2508,11586.0,0.97537985,9063.6522,-1.03424738142875,211.398,4417000.0,5.64,86.870003,86.910004,85.470001,85.559998,85.559998,0.12,14608.208,10347.53,2.18802719697358,1550.4,8175.5,11286.0,0.3634841508005421,6.2,586.3306,586.3306,15366.607
2008-12-09,85.709999,86.489998,85.43,85.839996,85.839996,1.2509,1.2743,1.2502,1.2582,10528.0,0.97537985,9063.6522,-1.03424738142875,211.398,4417000.0,5.64,85.709999,86.489998,85.43,85.839996,85.839996,0.13,14608.208,10347.53,2.18802719697358,1550.4,8175.5,11286.0,0.3634841508005421,6.2,586.3306,586.3306,15366.607
2008-12-10,85.839996,85.959999,85.18,85.480003,85.480003,1.2583,1.2666,1.2488,1.26,10140.0,0.97537985,9046.9939,-1.03424738142875,211.398,4417000.0,5.64,85.839996,85.959999,85.18,85.480003,85.480003,0.11,14608.208,10347.53,2.18802719697358,1550.4,8175.5,11286.0,0.3634841508005421,6.2,587.51,587.51,15366.607
2008-12-11,85.459999,85.489998,83.279999,83.830002,83.830002,1.2601,1.2607,1.216,1.2358,10377.0,0.97537985,9046.9939,-1.03424738142875,211.398,4417000.0,5.64,85.459999,85.489998,83.279999,83.830002,83.830002,0.14,14608.208,10347.53,2.18802719697358,1550.4,8175.5,11286.0,0.3634841508005421,6.2,587.51,587.51,15366.607
2008-12-12,83.769997,84.029999,83.209999,83.639999,83.639999,1.2353,1.2511,1.2285,1.2482,10486.0,0.97537985,9046.9939,-1.03424738142875,211.398,4417000.0,5.64,83.769997,84.029999,83.209999,83.639999,83.639999,0.15,14608.208,10347.53,2.18802719697358,1550.4,8175.5,11286.0,0.3634841508005421,6.2,587.51,587.51,15366.607
2008-12-15,83.709999,83.730003,81.970001,82.269997,82.269997,1.2456,1.2463,1.223,1.2323,12154.0,0.97537985,9046.9939,-1.03424738142875,211.398,4445000.0,5.64,83.709999,83.730003,81.970001,82.269997,82.269997,0.18,14608.208,10347.53,2.18802719697358,1587.1,8225.8,11286.0,0.3634841508005421,6.2,587.51,587.51,15366.607
2008-12-16,82.080002,82.349998,79.790001,80.68,80.68,1.2328,1.2374,1.1986,1.2054,11013.0,0.97537985,9046.9939,-1.03424738142875,211.398,4445000.0,5.64,82.080002,82.349998,79.790001,80.68,80.68,0.17,14608.208,10347.53,2.18802719697358,1587.1,8225.8,11286.0,0.3634841508005421,6.2,587.51,587.51,15366.607
2008-12-17,80.260002,80.440002,78.470001,78.910004,78.910004,1.2061,1.2119,1.1906,1.1915,13089.0,0.97537985,9034.1884,-1.03424738142875,211.398,4445000.0,5.64,80.260002,80.440002,78.470001,78.910004,78.910004,0.12,14608.208,10347.53,2.18802719697358,1587.1,8225.8,11286.0,0.3634841508005421,6.2,587.8508,587.8508,15366.607
2008-12-18,78.589996,80.089996,77.690002,79.470001,79.470001,1.1914,1.2118,1.1818,1.2072,14021.0,0.97537985,9034.1884,-1.03424738142875,211.398,4445000.0,5.64,78.589996,80.089996,77.690002,79.470001,79.470001,0.11,14608.208,10347.53,2.18802719697358,1587.1,8225.8,11286.0,0.3634841508005421,6.2,587.8508,587.8508,15366.607
2008-12-19,79.559998,81.620003,79.440002,81.300003,81.300003,1.207,1.2394,1.2029,1.2152,15231.0,0.97537985,9034.1884,-1.03424738142875,211.398,4445000.0,5.64,79.559998,81.620003,79.440002,81.300003,81.300003,0.11,14608.208,10347.53,2.18802719697358,1587.1,8225.8,11286.0,0.3634841508005421,6.2,587.8508,587.8508,15366.607
2008-12-22,81.040001,81.419998,80.349998,81.089996,81.089996,1.2174,1.2219,1.1985,1.221,12456.0,0.97537985,9034.1884,-1.03424738142875,211.398,4548000.0,5.64,81.040001,81.419998,80.349998,81.089996,81.089996,0.11,14608.208,10347.53,2.18802719697358,1649.6,8248.6,11286.0,0.3634841508005421,6.2,587.8508,587.8508,15366.607
2008-12-23,81.230003,81.489998,80.860001,81.239998,81.239998,1.2209,1.2251,1.2046,1.2202,10697.0,0.97537985,9034.1884,-1.03424738142875,211.398,4548000.0,5.64,81.230003,81.489998,80.860001,81.239998,81.239998,0.11,14608.208,10347.53,2.18802719697358,1649.6,8248.6,11286.0,0.3634841508005421,6.2,587.8508,587.8508,15366.607
2008-12-24,81.389999,81.419998,80.959999,81.209999,81.209999,1.22,1.221,1.208,1.213,6311.0,0.97537985,9033.0925,-1.03424738142875,211.398,4548000.0,5.64,81.389999,81.419998,80.959999,81.209999,81.209999,0.11,14608.208,10347.53,2.18802719697358,1649.6,8248.6,11286.0,0.3634841508005421,6.2,588.8048,588.8048,15366.607
2008-12-26,81.019997,81.169998,80.68,80.889999,80.889999,1.2172,1.2223,1.2145,1.2218,2651.0,0.97537985,9033.0925,-1.03424738142875,211.398,4548000.0,5.64,81.019997,81.169998,80.68,80.889999,80.889999,0.09,14608.208,10347.53,2.18802719697358,1649.6,8248.6,11286.0,0.3634841508005421,6.2,588.8048,588.8048,15366.607
2008-12-29,80.879997,81.559998,79.629997,80.68,80.68,1.2203,1.2225,1.2074,1.2222,8800.0,0.97537985,9033.0925,-1.03424738142875,211.398,4679000.0,5.64,80.879997,81.559998,79.629997,80.68,80.68,0.1,14608.208,10347.53,2.18802719697358,1719.4,8264.1,11286.0,0.3634841508005421,6.2,588.8048,588.8048,15366.607
2008-12-30,81.129997,81.199997,80.309998,80.900002,80.900002,1.2221,1.2338,1.2139,1.2148,9839.0,0.97537985,9033.0925,-1.03424738142875,211.398,4679000.0,5.64,81.129997,81.199997,80.309998,80.900002,80.900002,0.09,14608.208,10347.53,2.18802719697358,1719.4,8264.1,11286.0,0.3634841508005421,6.2,588.8048,588.8048,15366.607
2008-12-31,80.57,81.760002,80.57,81.309998,81.309998,1.2147,1.2342,1.2105,1.2184,7758.0,0.97537985,8996.8214,-1.03424738142875,211.398,4679000.0,5.64,80.57,81.760002,80.57,81.309998,81.309998,0.14,14608.208,10347.53,2.18802719697358,1719.4,8264.1,11286.0,0.3634841508005421,6.2,589.5997,589.5997,15366.607
2009-01-02,81.07,81.919998,80.910004,81.839996,81.839996,1.2202,1.227,1.2057,1.2058,10923.0,0.97537985,8996.8214,-1.03424738142875,211.398,4679000.0,5.64,81.07,81.919998,80.910004,81.839996,81.839996,0.08,14608.208,10347.53,2.18802719697358,1719.4,8264.1,11286.0,0.3634841508005421,6.2,589.5997,589.5997,15366.607
2009-01-05,81.559998,83.169998,81.339996,82.639999,82.639999,1.2054,1.2223,1.1866,1.191,15937.0,0.97537985,8996.8214,-1.03424738142875,211.398,4692000.0,5.64,81.559998,83.169998,81.339996,82.639999,82.639999,0.11,14608.208,10347.53,2.18802719697358,1683.4,8332.0,11286.0,0.3634841508005421,6.2,589.5997,589.5997,15366.607
2009-01-06,82.599998,84.019997,82.43,82.849998,82.849998,1.1911,1.1999,1.1761,1.184,16163.0,0.97537985,8996.8214,-1.03424738142875,211.398,4692000.0,5.64,82.599998,84.019997,82.43,82.849998,82.849998,0.09,14608.208,10347.53,2.18802719697358,1683.4,8332.0,11286.0,0.3634841508005421,6.2,589.5997,589.5997,15366.607
2009-01-07,82.860001,83.269997,81.629997,82.279999,82.279999,1.1839,1.1999,1.1775,1.193,15527.0,0.97537985,8983.9075,-1.03424738142875,211.398,4692000.0,5.64,82.860001,83.269997,81.629997,82.279999,82.279999,0.11,14608.208,10347.53,2.18802719697358,1683.4,8332.0,11286.0,0.3634841508005421,6.2,591.4594,591.4594,15366.607
2009-01-08,82.279999,82.660004,81.18,81.540001,81.540001,1.1931,1.207,1.177,1.1793,15455.0,0.97537985,8983.9075,-1.03424738142875,211.398,4692000.0,5.64,82.279999,82.660004,81.18,81.540001,81.540001,0.1,14608.208,10347.53,2.18802719697358,1683.4,8332.0,11286.0,0.3634841508005421,6.2,591.4594,591.4594,15366.607
2009-01-09,81.639999,82.760002,81.349998,82.660004,82.660004,1.1794,1.1967,1.1792,1.1851,18485.0,0.97537985,8983.9075,-1.03424738142875,211.398,4692000.0,5.64,81.639999,82.760002,81.349998,82.660004,82.660004,0.09,14608.208,10347.53,2.18802719697358,1683.4,8332.0,11286.0,0.3634841508005421,6.2,591.4594,591.4594,15366.607
2009-01-12,82.470001,83.43,82.459999,83.019997,83.019997,1.1898,1.2197,1.1881,1.2177,18056.0,0.97537985,8983.9075,-1.03424738142875,211.398,4760000.0,5.64,82.470001,83.43,82.459999,83.019997,83.019997,0.1,14608.208,10347.53,2.18802719697358,1564.8,8293.7,11286.0,0.3634841508005421,6.2,591.4594,591.4594,15366.607
2009-01-13,83.199997,84.449997,83.190002,84.269997,84.269997,1.218,1.2339,1.2154,1.224,20273.0,0.97537985,8983.9075,-1.03424738142875,211.398,4760000.0,5.64,83.199997,84.449997,83.190002,84.269997,84.269997,0.1,14608.208,10347.53,2.18802719697358,1564.8,8293.7,11286.0,0.3634841508005421,6.2,591.4594,591.4594,15366.607
2009-01-14,84.230003,84.639999,83.459999,84.419998,84.419998,1.2241,1.2495,1.2104,1.2476,22563.0,0.97537985,9031.8939,-1.03424738142875,211.398,4760000.0,5.64,84.230003,84.639999,83.459999,84.419998,84.419998,0.15,14608.208,10347.53,2.18802719697358,1564.8,8293.7,11286.0,0.3634841508005421,6.2,592.1498,592.1498,15366.607
2009-01-15,84.309998,85.139999,84.040001,84.440002,84.440002,1.2477,1.2672,1.2413,1.2531,21252.0,0.97537985,9031.8939,-1.03424738142875,211.398,4760000.0,5.64,84.309998,85.139999,84.040001,84.440002,84.440002,0.18,14608.208,10347.53,2.18802719697358,1564.8,8293.7,11286.0,0.3634841508005421,6.2,592.1498,592.1498,15366.607
2009-01-16,84.379997,84.550003,83.459999,84.209999,84.209999,1.2534,1.2576,1.2316,1.2429,22789.0,0.97537985,9031.8939,-1.03424738142875,211.398,4760000.0,5.64,84.379997,84.550003,83.459999,84.209999,84.209999,0.19,14608.208,10347.53,2.18802719697358,1564.8,8293.7,11286.0,0.3634841508005421,6.2,592.1498,592.1498,15366.607
2009-01-20,85.07,86.410004,84.970001,86.220001,86.220001,1.2535,1.2696,1.2529,1.2658,21160.0,0.97537985,9031.8939,-1.03424738142875,211.398,4864000.0,5.64,85.07,86.410004,84.970001,86.220001,86.220001,0.2,14608.208,10347.53,2.18802719697358,1564.8,8293.7,11286.0,0.3634841508005421,6.2,592.1498,592.1498,15366.607
2009-01-21,86.260002,86.5,85.169998,85.82,85.82,1.2657,1.2765,1.2543,1.256,23756.0,0.97537985,9060.5053,-1.03424738142875,211.398,4864000.0,5.64,86.260002,86.5,85.169998,85.82,85.82,0.23,14608.208,10347.53,2.18802719697358,1564.8,8293.7,11286.0,0.3634841508005421,6.2,593.2907,593.2907,15366.607
2009-01-22,85.510002,86.110001,85.220001,85.519997,85.519997,1.2559,1.274,1.2517,1.2523,21769.0,0.97537985,9060.5053,-1.03424738142875,211.398,4864000.0,5.64,85.510002,86.110001,85.220001,85.519997,85.519997,0.21,14608.208,10347.53,2.18802719697358,1564.8,8293.7,11286.0,0.3634841508005421,6.2,593.2907,593.2907,15366.607
2009-01-23,85.559998,86.809998,85.309998,85.610001,85.610001,1.2517,1.265,1.2268,1.231,21268.0,0.97537985,9060.5053,-1.03424738142875,211.398,4864000.0,5.64,85.559998,86.809998,85.309998,85.610001,85.610001,0.18,14608.208,10347.53,2.18802719697358,1564.8,8293.7,11286.0,0.3634841508005421,6.2,593.2907,593.2907,15366.607
2009-01-26,85.510002,86.279999,84.199997,84.730003,84.730003,1.2339,1.2385,1.214,1.2215,47759.0,0.97537985,9060.5053,-1.03424738142875,211.398,4980000.0,5.64,85.510002,86.279999,84.199997,84.730003,84.730003,0.19,14608.208,10347.53,2.18802719697358,1565.7,8233.6,11286.0,0.3634841508005421,6.2,593.2907,593.2907,15366.607
2009-01-27,84.419998,84.769997,83.720001,84.43,84.43,1.2214,1.2329,1.2152,1.2245,68805.0,0.97537985,9060.5053,-1.03424738142875,211.398,4980000.0,5.64,84.419998,84.769997,83.720001,84.43,84.43,0.18,14608.208,10347.53,2.18802719697358,1565.7,8233.6,11286.0,0.3634841508005421,6.2,593.2907,593.2907,15366.607
2009-01-28,84.379997,84.870003,83.57,84.669998,84.669998,1.2244,1.2298,1.2024,1.2112,69407.0,0.97537985,9059.4613,-1.03424738142875,211.398,4980000.0,5.64,84.379997,84.870003,83.57,84.669998,84.669998,0.19,14608.208,10347.53,2.18802719697358,1565.7,8233.6,11286.0,0.3634841508005421,6.2,592.652,592.652,15366.607
2009-01-29,84.599998,85.5,84.269997,85.279999,85.279999,1.2111,1.2266,1.2109,1.226,60277.0,0.97537985,9059.4613,-1.03424738142875,211.398,4980000.0,5.64,84.599998,85.5,84.269997,85.279999,85.279999,0.23,14608.208,10347.53,2.18802719697358,1565.7,8233.6,11286.0,0.3634841508005421,6.2,592.652,592.652,15366.607
2009-01-30,85.510002,86.129997,85.440002,86.0,86.0,1.2261,1.2415,1.2211,1.2293,71851.0,0.97537985,9059.4613,-1.03424738142875,211.398,4980000.0,5.64,85.510002,86.129997,85.440002,86.0,86.0,0.23,14608.208,10347.53,2.18802719697358,1565.7,8233.6,11286.0,0.3634841508005421,6.2,592.652,592.652,15366.607
2009-02-02,86.059998,86.550003,85.739998,86.07,86.07,1.2273,1.2463,1.2258,1.2453,49255.0,0.97537985,9059.4613,-1.03424738142875,211.398,5010000.0,5.64,86.059998,86.550003,85.739998,86.07,86.07,0.24,14608.208,10347.53,2.18802719697358,1593.8,8251.9,11286.0,0.3634841508005421,6.2,592.652,592.652,15366.607
2009-02-03,86.139999,86.25,84.769997,85.050003,85.050003,1.2453,1.2521,1.2291,1.2314,55099.0,0.97537985,9059.4613,-1.03424738142875,211.398,5010000.0,5.64,86.139999,86.25,84.769997,85.050003,85.050003,0.24,14608.208,10347.53,2.18802719697358,1593.8,8251.9,11286.0,0.3634841508005421,6.2,592.652,592.652,15366.607
2009-02-04,85.040001,85.919998,84.75,85.699997,85.699997,1.2315,1.2435,1.2224,1.2322,60261.0,0.97537985,9075.0677,-1.03424738142875,211.398,5010000.0,5.64,85.040001,85.919998,84.75,85.699997,85.699997,0.24,14608.208,10347.53,2.18802719697358,1593.8,8251.9,11286.0,0.3634841508005421,6.2,593.8763,593.8763,15366.607
2009-02-05,85.720001,86.120003,85.389999,86.059998,86.059998,1.2322,1.2379,1.2226,1.2324,56628.0,0.97537985,9075.0677,-1.03424738142875,211.398,5010000.0,5.64,85.720001,86.120003,85.389999,86.059998,86.059998,0.23,14608.208,10347.53,2.18802719697358,1593.8,8251.9,11286.0,0.3634841508005421,6.2,593.8763,593.8763,15366.607
2009-02-06,86.050003,86.300003,85.099998,85.349998,85.349998,1.2323,1.2537,1.2187,1.2191,52293.0,0.97537985,9075.0677,-1.03424738142875,211.398,5010000.0,5.64,86.050003,86.300003,85.099998,85.349998,85.349998,0.23,14608.208,10347.53,2.18802719697358,1593.8,8251.9,11286.0,0.3634841508005421,6.2,593.8763,593.8763,15366.607
2009-02-09,85.160004,85.610001,84.459999,84.790001,84.790001,1.2187,1.2296,1.213,1.2174,23130.0,0.97537985,9075.0677,-1.03424738142875,211.398,5157000.0,5.64,85.160004,85.610001,84.459999,84.790001,84.790001,0.22,14608.208,10347.53,2.18802719697358,1522.6,8290.7,11286.0,0.3634841508005421,6.2,593.8763,593.8763,15366.607
2009-02-10,85.050003,85.959999,84.730003,85.809998,85.809998,1.2173,1.2492,1.2167,1.2432,21367.0,0.97537985,9075.0677,-1.03424738142875,211.398,5157000.0,5.64,85.050003,85.959999,84.730003,85.809998,85.809998,0.24,14608.208,10347.53,2.18802719697358,1522.6,8290.7,11286.0,0.3634841508005421,6.2,593.8763,593.8763,15366.607
2009-02-11,85.559998,86.150002,85.290001,85.779999,85.779999,1.2431,1.2531,1.2382,1.2404,18698.0,0.97537985,9059.067,-1.03424738142875,211.398,5157000.0,5.64,85.559998,86.150002,85.290001,85.779999,85.779999,0.22,14608.208,10347.53,2.18802719697358,1522.6,8290.7,11286.0,0.3634841508005421,6.2,594.8854,594.8854,15366.607
2009-02-12,85.860001,86.730003,85.519997,86.550003,86.550003,1.2399,1.2547,1.239,1.242,18420.0,0.97537985,9059.067,-1.03424738142875,211.398,5157000.0,5.64,85.860001,86.730003,85.519997,86.550003,86.550003,0.23,14608.208,10347.53,2.18802719697358,1522.6,8290.7,11286.0,0.3634841508005421,6.2,594.8854,594.8854,15366.607
2009-02-13,86.080002,86.209999,85.629997,86.040001,86.040001,1.2425,1.2463,1.2279,1.2352,15570.0,0.97537985,9059.067,-1.03424738142875,211.398,5157000.0,5.64,86.080002,86.209999,85.629997,86.040001,86.040001,0.22,14608.208,10347.53,2.18802719697358,1522.6,8290.7,11286.0,0.3634841508005421,6.2,594.8854,594.8854,15366.607
2009-02-17,86.559998,87.860001,86.480003,87.580002,87.580002,1.2423,1.2672,1.2414,1.2646,18266.0,0.97537985,9059.067,-1.03424738142875,211.398,5279000.0,5.64,86.559998,87.860001,86.480003,87.580002,87.580002,0.25,14608.208,10347.53,2.18802719697358,1522.6,8290.7,11286.0,0.3634841508005421,6.2,594.8854,594.8854,15366.607
2009-02-18,87.809998,88.25,87.480003,88.010002,88.010002,1.2643,1.2652,1.2529,1.2591,16919.0,0.97537985,9077.8676,-1.03424738142875,211.398,5279000.0,5.64,87.809998,88.25,87.480003,88.010002,88.010002,0.23,14608.208,10347.53,2.18802719697358,1522.6,8290.7,11286.0,0.3634841508005421,6.2,595.5172,595.5172,15366.607
2009-02-19,88.059998,88.059998,86.940002,87.440002,87.440002,1.2592,1.2616,1.2466,1.254,15050.0,0.97537985,9077.8676,-1.03424738142875,211.398,5279000.0,5.64,88.059998,88.059998,86.940002,87.440002,87.440002,0.21,14608.208,10347.53,2.18802719697358,1522.6,8290.7,11286.0,0.3634841508005421,6.2,595.5172,595.5172,15366.607
